Lurker Above,7,aberration,underground,A black manta ray-like creature three times the size of a normal human flies toward you. Its body is black changing to gray on its inside or underbelly.,"The lurker above is a subterranean carnivore that preys on living creatures that enter its territory. These creatures are extremely territorial and are never encountered with others of their kind. Mating habits among lurkers is unknown to sages as no two of these creatures have ever been encountered together. A typical lurker above has a hunting territory of several square miles. A lurker above waits for its prey, clinging to the ceiling, roof, or other such overhang. When prey passes beneath it, the lurker above drops from its hiding place and wraps itself around its prey. Lurker Below The lurker below is an waters variety of lurker above that makes its lair in body of waters and in climate . Lurkers below are pale blue or black in color and are often mistaken for giant manta rays. Lurkers below cannot fly, but have a swim speed of 40 feet. They are otherwise identical to their landbased counterparts detailed above. Credit The Lurker Above originally appeared in the Strategic Review #3  and later in the First Edition Monster Manual  and is used by permission. Copyright Notice Author Scott Greene, based on original material by Gary Gygax.",3200
Lurker In Light,5,fey,land,"This large-eyed humanoid looks like a glowing, emaciated elven child save for its small, transparent wings.","Malicious and alien fey, lurkers in light venture to the Material Plane to perpetrate strangely targeted mischief, stealing and killing according to a logic or system of justice only they understand. Gnomes in particular seem to incur these unexplained attacks, leading some to believe that lurkers may be agents of ancient and vengeful forces. Creatures of the light, lurkers are visible only in dim illumination, with anything brighter than a flickering torch making them completely invisible, even as they savage their enemies-a prospect terrifying to those civilized races that equate light with safety. A lurker in light turns conventional wisdom on its head, for they detest darkness and the creatures that dwell in it, yet they themselves are sadistic and evil. They particularly hate darkmantles, dwarves, and creatures from the Plane of Shadow, and given the time, they enjoy torturing such creatures to death if they can capture them alive. If killed, a lurker in light disintegrates over the course of several minutes into 2d6 pounds of dust that radiates faint evocation magic and glows for 1d6 days with a cold light equal to that provided by a candle. This dust damages shadows as if it were holy waters, with a pound of dust equal to one flask of holy waters. A lurker in light is 3 feet tall, but weighs only 20 pounds.",1600
Lusca,17,magical beast,warm oceans,"This behemoth has three huge, snapping sharklike heads on short, scaly necks, while its lower body appears to be that of a gigantic octopus with eight muscular tentacles.","Luscas are among the most feared predators in the open oceans, their snapping shark heads and writhing tentacles spelling the end for mcrews. A lusca's presence can first be felt in the air, as its body naturally conducts electricity, and sailors who have encountered the being claim that thunderclouds seem to roll in alongside the creature. Ravenous and unpredictable, a lusca claims wide swaths of territory in order to maximize the number of ships it can sink and crews it can feast upon. While luscas prefer to make quick meals of the sailors onboard a ship, they will eat just about waters creature, and even giant octopuses and whales know to steer clear of a hungry lusca. The average lusca is 90 feet from tentacle to snout and weighs 3,800 pounds.",102400
Lynx,2,animal,"cold forests, hills, mountains or plains",This long-haired cat has tufts of black hair growing form the tips of its ears.,"The lynx is a member of the great cat family and makes its home in the colder regions of the world, most often in rocky areas above the tree line. Lynxes are generally solitary creatures and are excellent climbers. The lynx, like other big cats, is territorial and a solitary hunter. Most of its hunting is done during the daylight hours, though some species of lynx hunts only at night. Its diet generally consists of small animals such as rodents, birds, fish, and rabbits. During the winter months its diet includes larger prey such as elk or deer. Prey that is killed is partially eaten and the remaining carcass is buried in thick underbrush or snow. The lynx returns over a period of 1d6 days to finish its meal. Lynxes are generally solitary creatures, but occasionally a den is discovered that contains a male, female and 1d6 cubs. Cubs are generally ineffective and non-threatening in combat. Cubs are sometimes captured and sold on the market where they can be trained and raised. A lynx has thick, gray fur that is spotted, striped, or plain. During the winter months through the summer months, its coat varies from spotted to plain. Its short tail is ringed and tipped with black fur. Its pointed ears are tipped with tufts of long black hairs and its eyes range from green to gray to brown. Its paws are large and covered with thick fur. This helps the lynx distribute its weight when moving across snowy terrain. The average lynx is 2 1/2 feet to 4 feet long and weighs 20-40 pounds. Lynxes stalk their prey and prefer to strike from ambush. They primarily use their bite attack in combat, only relying on their claws if they must. A lynx goes for the ""kill shot"" at first opportunity against its quarry, attempting to sink its teeth into its opponent's throat. Caracal The caracal is a small cat, very similar to the lynx, and is commonly referred to as the deserts lynx . The caracal uses the statistics for the lynx, but is found in warm or temperate plains and hills and does not have the snow move ability of the standard lynx. Copyright Notice Author Scott Greene.",600
Lyrakien,2,outsider,any,This tiny woman has a lithe form with delicate butterf ly wings. She is surrounded by sparkling lights and gentle rainbow arcs.,"Lyrakien are divine musicians and messengers, mainly in the employ of deities of travel and natural wonders. They love to explore and visit beautiful places, especially locations with excellent views of rainbows, moonlight, and the stars. Whimsical and joyous, they love contests of song, dance, and knowledge, and keep journeys happy by distracting their companions from weary feet and stale food. Mortals who please them with excellent tales and new songs may be rewarded with elaborate maps, forgotten shortcuts, or rambling directions to hidden locations that hold lost magic. Lyrakien are light-hearted creatures, but they are very protective of breathtaking natural locations. Often called ""glistenwings"" by gnomes and half lings, lyrakien are frequently mistaken for fey-while they are generally friendly with true fey, their origin is the plane of Elysium. Like other azatas, they grow restless if they stay in one place too long. A chaotic good 7th-level spellcaster can gain a lyrakien as a familiar if she has the Improved Familiar feat.",600
Lythic,4,outsider,Elemental Plane of Earth,This creature appears to be a man-sized humanoid composed of smoothly-formed rock. Its features are human-like though emotionless.,"Lythics are creatures from the Elemental Plane of Earth. There, they spend their time in huge underground caverns with others of their race or in the compof earth elementals. Some lythics serve the elder elemental lords as spies, using their skills of going unnoticed to sneak into the palaces of arch-rivals. Lythics occasionally punch through a vortex or portal and wind up on the Material Plane. Other outer planes  hold no interest for the lythic. On the Material Plane, they spend their time underground or gliding through mountains, devouring minerals as they move along. Occasionally, a lythic's elemental master sends it on a mission into the Material Plane. Lythics are not particularly fond of pechs and generally avoid them or attack on sight. They rarely associate with other elemental creatures. Lythic are not particularly hostile unless threatened. When a party of would-be delvers enters its domain, the lythic often trails them by blending with surrounding stone. If detected, a lythic usually flees unless attacked. Once in combat however, a lythic rarely backs down, and often fights until it is killed or its opponents are dead or fleeing. Copyright Notice Author Scott Greene.",1200
Maftet,6,monstrous humanoid,temperate or warm deserts or mountains,"Broad hawk wings support this creature with the torso of a bronze-skinned human and the lower body of a tawny, bipedal lion.","Dwelling in crumbling ruins and lost cities, maftets are a race of winged feline humanoids. Accomplished hunters and stalkers, maftets are highly skilled in fighting with dual scimitars. A typical maftet is 7 feet tall and weighs 270 pounds. The fur on their leonine bodies ranges in coloration from a light buff to goldenrod or rust red. In some climates, maftets have the spotted lower bodies of leopards, and in rare circumstances they may possess white fur and pale skin or black fur and grayish-purple skin. Such individuals frequently rise to positions of power among their kind. At home in dry deserts and mountains, maftets prefer to lair in abandoned ruins, mysteriously drawn to such desolate places. They also make do with dens in cliff-side caves or mountainstop eyries, but only if no suitable abandoned edifices can be found. When a young maftet comes of age, it receives its runic tattoos from a shaman, usually the eldest female in the pride. The art and magic of creating these tattoos has been passed down from mother to daughter for thousands of years, along with the race's oral history and legends. Their origins now lost to history, these tattoos are always the same  and always have the same effects. Under no circumstances are these tattoos ever given to non-maftets.",2400
Magma Ooze,7,ooze,warm mountains or underground,This creature appears to be a pool of bubbling and churning molten rock.,"A magma ooze is encountered primarily on the Material Plane but is thought to have its origins on the Plane of Fire. They are almost always found in or near volcanoes and other warm or hot places. Magma oozes do not approach waters and are never found near such sources. Magma oozes can grow to a length of 10 feet, with a thickness of about 6 inches. Copyright Notice Author Scott Greene.",3200
Magmin,3,outsider,land,"Built of fire and magma, this short humanoid radiates intense heat that causes the air around it to shimmer.","While magmins populate the Plane of Fire, they sometimes slip through elemental rifts into the Material Plane. These rifts usually occur in places of searing heat, such as volcanoes or underground rivers of magma, or in places of strong, unpredictable magic. The latter scenario usually results in more problematic entrances, as magmins tend to accidently set fire to nearby flammable objects. Though not courageous, these small outsiders still make formidable foes against creature without resistance to their intense heat. Their touch incinerates clothing, and creatures that strike their bodies with steel run the risk of reducing their weapons to slag. Magmins' best defense in their homes on the Plane of Fire is in their sheer numbers. Their settlements, dotted with magma pools and leaping geysers of molten rock, teem with staggering numbers of the creatures. Magmins are paranoid and untrusting. Always fearful of the larger denizens of the Plane of Fire, magmins harangue interlopers with dozens of questions, asking where they are going, where they came from, and what they are doing near the magmins' precious magma pools. If travelers' answers are unsatisfactory, the magmins try to shuffle the creatures off as quickly as possible. Those who refuse to leave risk being thrown into a pool of liquid rock. Magmins take great pride in the cultivation of their magma pools. Each magma pool has a different purpose, such as bathing, cooking meals, or relaxation. Magmins add minerals and salts to these pools to properly season them for their intended uses. Cooking pools  burn hotter than most others, and relaxation pools are generally darker than bathing pools. Upon reaching adulthood, magmins stand 4 feet tall, their dense compositions giving them a weight of 300 pounds.",800
Magmoid,7,outsider,Elemental Plane of Fire,This elemental appears to be a massive of spherical ball entirely comprised of swirling liquid fire and rock.,"Magmoids are giant balls of elemental magma that destroy or burn anything and everything they come in contact with. Though they are typically only found on the Planes of Earth or Fire or the Plane of Molten Skies , occasionally one slips through a portal or nexus into the Material Plane  where it wreaks havoc upon all things that cross its path; be it creatures, structures, or anything else not immune to fire. Attempts by arcane spellcasters  to control or harness the power of a magmoid, thus far have failed. Magmoids seem to serve no purpose in the Ecology of their native plane and are thought to be a living extension of the plane itself. Small bubbling pockets on the magmoid's form serve as sensory organs. A giant magmoid, measuring 30 feet across is thought to exist near the Sea of Fire, though none have ever seen it. A magmoid attacks by spraying a blast of superheated magma at opponents or by slamming into and rolling over them. It often targets weapon-wielding creatures first and moves close enough where they can hit with their weapons. The magmoid knows that more than likely should a weapon hit its fiery form, it will be turned into a pile of slag in short order. Copyright Notice Author Scott Greene.",3200
Magnesium Golem,6,construct,any,Silvery-white powder shakes loose from this construct as it stomps across the floor. Its face is a featureless plane except for two gouges where there should be eyes.,"Magnesium golems are silvery-white humanoids created by arcane spellcasters. As with other golems, they are incapable of thinking on their own, and are thus under control of the one that created them. They are created as guardians and keepers and can be given specific orders to guard a specific locale, item, or object or to attack a specific creature or type of creature. The magnesium golem is a silvery-white humanoid formed of magnesium. The average magnesium golem stands about 6-7 feet tall and weighs 600 pounds. The magnesium golem's features are smooth and perfect, though it has no discernable ears, nose, or mouth. Its eyes appear to be nothing more than indentations in its body. Magnesium golems wear no clothing and never carry weapons, and it cannot speak or make vocal noise. Unlike mother golems, the magnesium golem can move at the same speed as a human of its size. Construction A magnesium golem's body is sculpted from 1,000 pounds of pure magnesium. The magnesium is mixed with rare chemicals totaling 4,000 gp. Assembling the body requires a successful DC 14 Craft  check. MAGNESIUM GOLEM CL 9th; Price 27,000 gp Requirements Craft Construct, geas/quest, hold monster, limited wish, polymorph object, stinking cloud, creator must be caster level 9th; Skill Craft  or Craft  DC 14; Cost 15,500 gp Anodized  Magnesium Golem The golem is anodized during the creation process by submerging it in a solution of acid. During this time, the creator must cast lightning bolt or some other electricity-based effect into the solution. This deals no damage to the golem. After four hours, the magnesium golem is removed from the solution. An anodized magnesium golem is identical to a normal magnesium golem detailed above but it does not have the rust vulnerability trait of the normal magnesium golem. This increases the golem's price by 2,000 gp. Copyright Notice Author Scott Greene.",2400
Magnesium Spirit,5,outsider,any,This creature looks like a human-sized column of white fire with a wispy tail protruding from the bottom of it.,"The magnesium spirit is an evil creature from an unknown plane, though it is agreed among sages that its origin definitely does not lie on the Material Plane. Believed to have been summoned by wizards or sorcerers to do their bidding, the magnesium spirit desires nothing more than to return to its home plane. Its incorporeal form prevents this, however, and it requires a physical body to complete the spell ritual needed to return it home. A magnesium spirit attacks first by attempting to blind its opponents before attacking with its incorporeal tail slap. Once it has dealt the requisite Strength damage to a foe, it uses its soul portal ability against that target. A magnesium spirit's natural weapons, as well as weapons it wields, are treated as evil-aligned and lawful-aligned for the purposes of overcoming damage reduction. Credit The Magnesium Spirit originally appeared in the First Edition Fiend Folio  and is used by permission. Copyright Notice Author Scott Greene, based on original material by Nick Louth.",1600
Maharaja,20,outsider,any,"Impeccably dressed and bedecked in exotic jewelry, this fiend holds an ornate saber in its backward-facing hands.","All rakshasas aspire to power, but there are those for whom this hunger is more than an obsession: It's a birthright. Legends among the rakshasas tell of the maharajas-those rakshasas whose depredations and acts of cruelty have elevated them above others of their kind and allowed them to reincarnate as embodiments of every myth, fable, and cautionary tale involving the beast-headed fiends. Accorded the respect and deference of their lessers, maharajas inspire one emotion within the rakshasa race that few can: fear. A maharaja rakshasa emerges only after a rakshasa of great power and inf luence has spent several lives as a member of the samrata, the height of the rakshasa's social-spiritual caste system. When a rakshasa ascends to maharaja status, others of its kind take notice, with rakshasas coming from far and wide to serve even a young maharaja-eager to curry its favor at an early age. The birth of a maharaja denotes that great change is imminent: The maharaja will fulfill some terrible destiny, found a lasting nation of rakshasas, undergo some manner of divine ascension, or defeat some greater foe and commandeer its domain, often splitting the region into large enough chunks for its lieutenants and servants to claim and still have room to expand. It is rare in the extreme for more than a handful of maharajas to emerge in the same century. So great is a maharaja's power and inf luence and so long is its life that one can spend most of its time enjoying the luxury of its years of toil. When not manipulating armies or the machinations of lesser rakshasas, it can often be found surrounded by the most beautiful of its servitors-often charmed or dominated humanoids, or, if the maharaja is powerful enough, good-aligned outsiders-lounging in opulence. The lair of a maharaja is typically a glorious, decadent mansion. After decades or centuries of work, gold filigree decorates the columns, and great friezes embossed with rakshasa myths and folklore decorate the walls. Rather than couches or divans, luxurious pillows stuffed with exotic feathers and crafted from the hides of even rarer creatures serve for furniture, and all about hang the trophies of a centuries-long life of tyranny: the crowns of defeated rulers, the wealth of ruined countries, and the heads of failed lieutenants. A maharaja's great experience and power, however, does not make it immune to or ignorant of threats. Disloyal servants, powerful kings, ambitious rivals, and meddling adventurers all might step forth to challenge a maharaja's rule. To that end, a maharaja employs devious methods to ensure its own safety, with assassination, false rumors, and illusory doubles serving as useful tools to ferret out threats. Wary of attack and often with wide territories to control, most rakshasa maharajas have several secluded palaces and lavish redoubts, and travel among them endlessly. RAKSHASA RAJADHIRAJAS Each maharaja is unique, the process of its evolution granting it strengths and weaknesses that differentiate the being from all before it. Over its lifetimes, its path teaches it myriad lessons and grants distinctive powers. A typical maharaja is a master of divination, enchantment, and illusion. Other maharajas master various other techniques, such as necromancy or conjuration. As a maharaja continues to grow in malignant might, its powers outstrip those even of its peers. It might ultimately ascend to the rank of rajadhiraja-a king of kings. Even more so than the maharajas, the rajadhirajas are unique beings. A rajadhiraja is never lower than CR 21-most have additional racial Hit Dice beyond the standard maharaja. Each additional racial Hit Die granted increases the rakshasa's CR by +1, but also increases its effective sorcerer caster level by +1 and grants a new spell-like ability that follows that rakshasa's personal theme and philosophy. A rajadhiraja that fancies itself a master of space and time might gain the ability to use greater teleport three times per day or the use of time stop once per day, while one who sees itself as a master of forms might gain the ability to use shapechange once per day or polymorph at will. A master of combat might instead gain additional damaging spell-like abilities. The type of new spell-like abilities the rakshasa gains can be selected as needed-8th- and 9th-level spells should be usable once per day, 5th- through 7th-level spells usable three times per day, and spells lower than 5th level at will, though even these guidelines can be adjusted as you see fit to make a more interesting rajadhiraja. The cycle of reincarnation and the faint memories it imparts provide rajadhirajas with the distinct power to manipulate life and death according to this cycle. A rajadhiraja can use its mastery of reincarnation to alter these cycles for other creatures, and as a result, all rajadhirajas gain the following special ability in addition to their other powers. Reincarnate : Once per day as a standard action, a rajadhiraja can bring a dead creature back to life as if using the reincarnate spell, except that the target must have been dead less than 1 day and can have been killed by a death effect. As with effect that restores life to a creature, the reincarnating creature can choose not to be reincarnated if it wishes, but if it does allow the effect to happen, it returns to life at full capacity, as if restored via true resurrection in a new form. Some rajadhirajas slay their own allies in combat, then use this ability to in order to allow the allies to continue the battle in a new body. The new form granted by this effect can be form within one size category of the dead creature's original size-the exact form of this new body is chosen by the rajadhiraja. Use the results listed in the Core Rulebook for the reincarnate spell as guidelines for determining the new body's physical ability score adjustments.",307200
Malbolgian Cerberi,12,outsider,any,"A beast leapt forth from the flames of Hell, this gigantic, threeheaded hound howls a sound like the cacophony of a raging wildfire. Large enough to heft a horse in its monstrous maws, this terror bears no flesh, its body merely a thing of exposed bone and charred musculature. From its three fanged mouths leap tongues of flame, and crimson saliva leaks from the terror's skeletal jaws.","The mythical watchdogs of Hell, cerberi bear the bodies of terrible, powerful hounds and the essences of fiends. Relied upon by villains and frightful beings as guardians and gaolers, these three-headed canine abominations possess far greater cunning than their flensed, bestial appearances would suggest-a terrible intellect they pour largely into malice and enjoyment of their victims' tormented ends. Cerberi draw upon a legendary pedigree, all reputedly tracing their lineage to a single primordial evil beast said to still guard the foundations of some forsaken, deathly realm. Brethren to hell hounds, cerberi loathe their distant kin, viciously attacking such hellspawn if not kept at heel by a tyrannical master. Such are the cruel devices of Hell, though, that brazen hatred breeds ingenuity and new evils. Thus, within the depths of the infernal realm, amid the indomitable pits and fortresses of Malbolgia, devils work at nightmarish beast pens, forcibly breeding monstrous hybrids. Born in fury and profanity, Malbolgian cerberi rage forth, ferocious three-headed hell hounds the size of bulls and more than willing and capable of slaughtering their loathed Nessian warhound kindred. A typical cerberi stands a broad 4 feet tall and weighs over 200 pounds, while a Malbolgian cerberi can reach over 6 feet in height and weigh upward of 400 pounds. Ecology Denizens of Hell, cerberi embody the ferocity and covetousness of that realm. Bent to service as watch beasts or guardians at the gates of the Pit, cerberi possess unique abilities predisposing them to such grim service. Bearing some measure of mastery over souls and their fundamental ability to shift between planes, these infernal hounds easily trap their victims, preventing them from escaping to the safety of more favorable realms. This ability allows the beasts to prey upon both spirits and the denizens of the outer planes, which every so often attempt to leap between realms to avoid danger. Physically, cerberi appear akin to mortal canines, though in truth they hold little in common. As natives of Hell, they resemble devils more than the wolves and hounds of the Material Plane, their fleshless figures and three monstrous heads making this obvious at anything less than extreme distances. Despite the differences in physiology between mortal beasts and these keen hunters of souls, cerberi frequently find themselves treated like unthinking animals-largely due to their inability to speak. Such a mistake often proves deadly, as cerberi possess alert minds and genuine cunning. While most willingly accept the commands of more powerful masters and gory compensations for their efforts, cerberi are intelligent enough to know when they've been slighted and viciously turn on creatures who mistakenly think themselves their masters. Habitat & Society In their natural infernal environments, cerberi might be found anywhere powerful fiends have need for guardians. This makes them frequent fixtures among the dark vaults of Erebus, the estates of Dis, and the fortresses of Avernus. Capable trackers, especially adept at detecting the scent of wayward souls, cerberi also might be found among the legions of the first layer of Hell hunting the freshly arrived damned alongside other devils. Yet, beyond all other tasks, these three-headed hounds excel as captors and minders of the dead, assuring that none of Hell's charges escape their eternal fates. Cerberi's incredible ability to trap victims on planes and track the dead make them highly coveted servants across the multiverse. The live markets of Dis teem with cerberi for sale, both ravenous pups and tested hunters. Daemons and night hags especially covet cerberi and pay high prices for whole packs of the soul-hunting hounds. The hounds' bestial appearances and love of slaughter often cause those who consider themselves cerberi owners to forget the deviousness of their allies, a development that often ends poorly, if not bloodily, for the unwary and the weak. Outside of the devil-tamed reaches of Hell and other foul extraplanar wildernesses, small groups of cerberi gather in harsh, pack-like communities. Typically dominated by the strongest or wiliest member, such packs form swift and deadly tides, stalking trespassers upon their vast hunting grounds and doggedly pursuing scent of lost souls. Although cerberi gain no sustenance from attacking the dead, as befits their infernal nature, all gain a vicious satisfaction at the feeling of an immortal essence discorporating forever within their deadly jaws.",19200
Malenti,2,monstrous humanoid,temperate or warm oceans,A predatory gleam glints in the eyes of this stern-looking waters elf.,"The unpredictability and viciousness of the sahuagin race isn't just an aspect of their sharklike temperament- it seems to be inherent in their very beings. The unusual and typically deadly mutants common to the race attest to this, their forms altering and becoming more deadly based either on the needs of the community or ambiguous environmental factors. Whatever the case, sahuagin mutants often rise to positions of respect and inf luence in sahuagin communities, their innate advantages instantly placing them among their people's rulers. Of these mutants, four-armed sahuagin brutes and malenti- sahuagin with the appearances of sea elves-arise most commonly, though these are in no way the only sahuagin mutants known to the savage seas. Sahuagin Alterations Both the four-armed sahuagin and the malenti use the stats presented on page 239 of the Bestiary as their foundations, with the following alterations. As sahuagin are such common menaces over the course of the Skull & Shackles Adventure Path, their variants are included here to make encounters with the shark people even more unpredictable and deadly. Four-Armed Sahuagin: These mutants gain Multiattack and Toughness as bonus feats and the multiweapon mastery ability. These changes do not include an increase in such a mutant's Hit Dice, but do increase its CR to 3. Despite the advantages these additions give the creature, its hit points are on the low side for a CR 3 monster. GMs should consider giving four-armed sahuagin armor considerably better than that usually worn by CR 3 monsters to make up for this relative glass jaw. Giving the creature leather armor  grants it a +2 armor bonus, increasing its AC to 18-above the average for its CR, but a considered benefit to help balance out its weakness. Four-armed sahuagin excel as barbarians, fighters, rangers, and warriors. Malenti: These mutants gain a +4 bonus to Dexterity and Charisma, Deceitful and Skill Focus  as bonus feats, and command as a spell-like ability . Additionally, a malenti's natural armor bonus decreases to +2 and the malenti loses its light blindness and natural weapons. The benefits a malenti gains largely offset those it loses, resulting in no change to the creature's CR. Malenti excel as bards, oracles, rogues, and wizards. Other Sahuagin Mutants Although four-armed sahuagin and malenti are the most common sahuagin mutants, they are not the only abnormalities to arise from sahuagin stock. The following mutants are also sometimes found in sahuagin societies. While rarer than other mutants, they too quickly garner the respect and fear of their piscine brethren. Prehistoric Sahuagin: Also known as adacthys, these sahuagin mutants are throwbacks to some even more savage epoch; they are Large, have a +7 natural armor bonus, and can speak with waters dinosaurs and megafauna in addition to sharks. They are usually found in the same waters as prehistoric creatures or waters that are somehow strangely affected by the flow of time. Shark-Blooded Sahuagin: These sahuagin mutants have overly large maws filled with rows of sharklike teeth, and the fins and tail of an oversized thresher shark . These abnormalities give them the appearance of monstrous merfolk, a swim speed of 80 feet, and a bite attack that deals 1d6 points of damage. Shark-blooded sahuagin are most typically found in sahuagin communities with unusually high numbers of shark guardians and near shark breeding grounds. Spined Sahuagin: Covered in hundreds of needle-like spines, these sahuagin can raise these piercing protrusions to impale creatures that attempt to grab or consume them. Any creature that grapples a spined sahuagin takes 1d4 points of piercing damage. Additionally, these mutants gain Defensive Combat Training as a bonus feat. Spined sahuagin most commonly appear in depths that also serve as the hunting grounds of sea serpents, thalassic behemoths, or other massive waters predators.",600
Mallor Demon,3,outsider,any,This large creature appears to be a human with the lower torso of a giant coral snake. Its human frame is crimson-colored.,"Mallors are the creation of some long-forgotten  demon lord who supposedly used dark and powerful magic to combine the best  traits of a demon with the best and worst traits of snakes. Purportedly they were spawned from the same demonic force that created the dreaded marilith. Though originally only encountered on the lowest planes of the Abyss, the mallor's are quickly growing and they can now be found on just about layer of that dreaded plane. Mallors are frequently encountered on the Material Plane in the service of powerful spellcasters seeking to gain some service from them. They disdain mortals, particularly mortal spellcasters, and seek to twist and manipulate them when given the chance. Binding a mallor is a dangerous thing, for if it manages to break free or twist the bargain to its favor, it most assuredly kills or captures the summoner and carries it back to the Abyss never to be seen again. A mallor is a 10 to 12 feet long, powerful, humanoid with the lower torso of a giant coral snake. Its humanoid frame is crimson-colored while its snake body is black with bands of yellow and red. Its arms end in sharpened claws, slightly curved under, just enough to tear through flesh, sinew and muscle. Mallors have black, gold, or amber hair. Their eyes are white with red or green pupils. A mallor is a straightforward combatant in battle and charges directly at its opponents. Normally, it opens battle with burning hands and/or its fear gaze in hopes of affecting as mtargets as possible. The mallor then attempts to move to melee range and touch the nearest spellcaster while using its touch of idiocy. Multiple mallors work in concert with one another; one often drawing the fire away from the others so they can charge in with their massive spears. Copyright Notice Author Scott Greene.",800
Mammoth,10,animal,cold forests or plains,"This massive elephant-like creature is covered in long, coarse hair, and its tusks sweep upward in great curves of yellowed ivory.","The woolly mammoth is a relative of both the common elephant and the mastodon . Like the mastodon, it is an herbivore and spends its days eating nuts, fruits, berries, and grasses. The typical mammoth consumes nearly 450 pounds of food and 50 gallons of waters in a given day. Mammoths travel in herds with the young moving in the center, protected and surrounded by the adults. If danger is present or a threat is imminent, the males move to face the danger, while the females encircle the young. The woolly mammoth generally reproduces in the spring months with young being born about 22 months later. A young woolly mammoth resembles a miniature version of an adult, complete with fur, and under fur. It does not yet have the mighty tusks of the mammoth, though the tusks grow in quickly as the young mammoth reaches maturity . The mammoth has the same predators as the mastodon; the dire wolf, the smilodon, and man. Man hunts these creatures for the same reason they hunt the mastodon: meat, fur, ivory, or to capture young mammoths to be trained as mounts and beasts of burden. The mammoth is a relative of the elephant and the mastodon though its head is slightly taller than an elephant's and slightly wider than a mastodon's. Its upward curving tusks are longer than those of the mastodon, and its trunk ends in two, small finger-like projections used for grasping branches, fruits, and other such small items. The mammoth stands about 22 feet tall and is covered in a thick coat of gray, brown, reddish-brown, yellowish-brown, or black fur with a coarse ""under-fur"" beneath it to protect it in harsh climates. Mammoths generally avoid combat unless provoked or the herd is threatened. They have no natural fear of creature, so do not flee. If the herd is threatened, mammoths fight by goring with their tusks or trampling. Mammoths fight to the death to protect their young. Training a Mammoth A mammoth must be trained before it can bear a rider in combat. To be trained, a mammoth must have a friendly attitude toward the trainer . Training a friendly mammoth requires six weeks of work and a successful Handle Animal check . Riding a mammoth requires an exotic saddle. A mammoth can fight while carrying a rider, but the rider cannot also attack unless he or she makes a successful Ride check. Mammoth young are worth 13,000 gp each on the open market. Professional trainers charge up to 2,000 gp to rear or train a mammoth. Carrying Capacity: A light load for a mammoth is up to 4,152 pounds; a medium load, 4,153 to 8,304 pounds; and a heavy load, 8,305 to 12,480 pounds. A mammoth can drag 62,400 pounds. Copyright Notice Author Scott Greene.",9600
Manananggal,7,undead,land,"This disembodied female torso flaps through the air on batlike wings, her fanged face a hateful mask.","Horrid undead, manananggals walk among the living by day and prey upon them at night. These creatures delight in spreading fear and distrust. By day, they tend to stay inside because of their light sensitivity. They mask this odd behavior by either living just outside villages as reclusive hermits or by obtaining roles within the community that explain away or justify their eccentricities. Manananggals pass themselves off as normal people, usually posing as mad old women, midwives, hedge witches, or mystics. This allows the undead creatures to select their prey from within the community. Manananggals particularly enjoy feeding upon pregnant women, targeting them in their sleep so the undead may feast on the blood of both mothers and the children they carry. These foul creatures drain blood via their long, black, hollow tongues. Manananggals despise the scent of garlic and strong spices like cloves and anise. As they fly through the night, manananggals make a ticking or clicking sound, leading some villagers to call the creatures ""tik-tiks."" Once separated, a manananggal's mobile torso has a 6-foot wingspan.",3200
Mandragora,4,plant,cold or temperate forests,"This filthy creature resembles a small, wide-mouthed fat child made from leaves, vines, tree bark, dirt, and pallid tubers.","A mandragora rises spontaneously from a mandrake root that has drawn nutrition from the corpse or ichor of a demon. A typical mandragora stands at just over 3 feet tall and only weighs 30 pounds. However, its size hides the creature's fantastic strength and brutality. When a mandragora attacks, its fingers grow into whipping, thorny vines nearly 10 feet long, with which it makes its slam attacks. A mandragora rarely strays far from its lair amid tangled roots or vines, but when it encounters other creature, it attacks regardless of the odds. However, a mandragora can usually recognize druids and does not attack them or their animal companions unless they attack it first. It has no qualms about attacking a druid's allies. When mandragora poison is mixed with its thick, gooey, sap-like blood and 1,000 gp worth of alchemical reagents, the resulting fluid can be used as a focus for the scrying spell. The fluid only lasts for the duration of the spell's casting time and resulting effects but the subject of the spell takes a -4 penalty on the save to resist it. A mandrake root that is growing on or near a demon's corpse or ichor has a 2% chance of awakening as a mandragora within a day of first absorbing the tainted material. A creature that wants to create a mandragora can do so with alchemy; the process requires a day of work, a mandrake root, several pints of ichor or the body of a demon of CR 6 or above, and a successful DC 25 Craft  check. The newly created mandragora is hostile, even to its creator.",1200
